date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:17:29	286379/286379	------	200	untouched ('OK')	text/html	etag:W/%2245eab-dz0notuJWNDvlv4IzCFVR5o/oJg%22	https://www.hulu.com/series/the-accident-dd5db15e-7665-44c1-8f60-2f0146492428	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/series/the-accident-dd5db15e-7665-44c1-8f60-2f0146492428.html	(from https://www.hulu.com/content)
19:17:29	353356/353356	------	200	untouched ('OK')	text/html	etag:W/%225644c-vUB2//pgredDjemMkRigS4DibZg%22	https://www.hulu.com/series/the-act-8cc910fe-b59e-46a5-9966-16c4e0ed208d	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/series/the-act-8cc910fe-b59e-46a5-9966-16c4e0ed208d.html	(from https://www.hulu.com/content)
19:17:29	283190/283190	------	200	untouched ('OK')	text/html	etag:W/%2245236-gzkgSpSAy5LKUpeyDYka9vQGLGQ%22	https://www.hulu.com/series/the-actress-11e13297-0d0a-47db-be16-3a08999bc1cd	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/series/the-actress-11e13297-0d0a-47db-be16-3a08999bc1cd.html	(from https://www.hulu.com/content)
19:17:29	283238/283238	------	200	untouched ('OK')	text/html	etag:W/%2245266-e+WJGtTqFmS6FvyTdYzUsCL4MVo%22	https://www.hulu.com/series/the-actress-eng-5a94c8fc-b43b-4d00-a876-3ed2b05ce7e0	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/series/the-actress-eng-5a94c8fc-b43b-4d00-a876-3ed2b05ce7e0.html	(from https://www.hulu.com/content)
19:17:29	283792/283792	------	200	untouched ('OK')	text/html	etag:W/%2245490-RDzG3yZZCX7Nr9GV3BKPZl+i6Ik%22	https://www.hulu.com/series/adamas-03acfb59-8970-42df-a744-0c9f63388602	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/series/adamas-03acfb59-8970-42df-a744-0c9f63388602.html	(from https://www.hulu.com/content)
19:17:29	264593/264593	------	200	untouched ('OK')	text/html	etag:W/%2240991-Ju4Ck7Pokwtg2bZBIe93YowuFi8%22	https://www.hulu.com/movie/aftershock-c1414fdf-0741-4bd2-b62c-554db3d8f643	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/movie/aftershock-c1414fdf-0741-4bd2-b62c-554db3d8f643.html	(from https://www.hulu.com/content)
19:17:29	302947/302947	------	200	untouched ('OK')	text/html	etag:W/%2249f63-KyW056cQBYa/VRDtFf0AA9eL96k%22	https://www.hulu.com/series/all-night-3e721b91-6f71-453f-946a-8818e79be2c4	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/series/all-night-3e721b91-6f71-453f-946a-8818e79be2c4.html	(from https://www.hulu.com/content)
19:17:29	361663/361663	------	200	untouched ('OK')	text/html	etag:W/%22584bf-HhhVR0SDdqdZzJl1mSCooCQTRHg%22	https://www.hulu.com/movie/all-that-we-destroy-b132ff87-cd6a-41c6-862a-a2fd047e3bcc	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/movie/all-that-we-destroy-b132ff87-cd6a-41c6-862a-a2fd047e3bcc.html	(from https://www.hulu.com/content)
19:17:29	285875/285875	------	200	untouched ('OK')	text/html	etag:W/%2245cb3-+NIhHFYC5taTQti96QvcM44ffd8%22	https://www.hulu.com/series/alternative-therapy-b172e3fd-b431-4b9a-8dd7-a2e952d97e61	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/series/alternative-therapy-b172e3fd-b431-4b9a-8dd7-a2e952d97e61.html	(from https://www.hulu.com/content)
19:17:29	283381/283381	------	200	untouched ('OK')	text/html	etag:W/%22452f5-TaufCaTugkfLYSqQVXRMvYG7kKQ%22	https://www.hulu.com/series/am-i-being-unreasonable-f67303df-f3d3-4b41-93e1-1253b3cff479	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/series/am-i-being-unreasonable-f67303df-f3d3-4b41-93e1-1253b3cff479.html	(from https://www.hulu.com/content)
19:17:29	264535/264535	------	200	untouched ('OK')	text/html	etag:W/%2240957-Uw4FRxZxNVfm0HJgdPt7pNG5dI0%22	https://www.hulu.com/movie/the-amazing-johnathan-documentary-c71d9209-3142-4b3e-bbcb-2fe4d28f37fe	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/movie/the-amazing-johnathan-documentary-c71d9209-3142-4b3e-bbcb-2fe4d28f37fe.html	(from https://www.hulu.com/content)
19:17:29	303501/303501	------	200	untouched ('OK')	text/html	etag:W/%224a18d-S6Ia3cFEJMyPoJvIIaj8NdhLMNQ%22	https://www.hulu.com/series/american-horror-stories-04d07a40-2e27-4141-aa47-cef856aeee60	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/series/american-horror-stories-04d07a40-2e27-4141-aa47-cef856aeee60.html	(from https://www.hulu.com/content)
19:17:29	260495/260495	------	200	untouched ('OK')	text/html	etag:W/%223f98f-o+0XvEe9DYqAl5OP/z7TJup5/qk%22	https://www.hulu.com/series/the-american-royal-baby-fa0f2148-a9aa-401b-ae46-d9e470daa1ff	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/series/the-american-royal-baby-fa0f2148-a9aa-401b-ae46-d9e470daa1ff.html	(from https://www.hulu.com/content)
19:17:29	282140/282140	------	200	untouched ('OK')	text/html	etag:W/%2244e1c-BDz/y6sg/wBL5kMyWWwQZUNIEd0%22	https://www.hulu.com/series/the-artful-dodger-f3c3093b-8674-43dd-a0a8-a154ac024985	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/series/the-artful-dodger-f3c3093b-8674-43dd-a0a8-a154ac024985.html	(from https://www.hulu.com/content)
19:17:29	284995/284995	------	200	untouched ('OK')	text/html	etag:W/%2245943-mCn4ndLoLSAopLvRqkMlwebOaXE%22	https://www.hulu.com/series/arthdal-chronicles-the-sword-of-aramun-64a98226-0e7f-416a-ae9f-004ca64f922d	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/series/arthdal-chronicles-the-sword-of-aramun-64a98226-0e7f-416a-ae9f-004ca64f922d.html	(from https://www.hulu.com/content)
19:17:30	260748/260748	------	200	untouched ('OK')	text/html	etag:W/%223fa8c-aURey4KtJ/oVR1OEGTA/REreYGo%22	https://www.hulu.com/movie/dr-seuss-horton-hears-a-who-2230285d-7f29-4b9c-8159-c1ac37b84433	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/movie/dr-seuss-horton-hears-a-who-2230285d-7f29-4b9c-8159-c1ac37b84433.html	(from https://www.hulu.com/content)
19:17:30	259479/259479	------	200	untouched ('OK')	text/html	etag:W/%223f597-uPkOomma0goJcWgtXaYBeWfdrh0%22	https://www.hulu.com/movie/tooth-fairy-114b74f1-a699-4b9c-b050-d0cdba7d563c	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/movie/tooth-fairy-114b74f1-a699-4b9c-b050-d0cdba7d563c.html	(from https://www.hulu.com/content)
19:17:30	254782/254782	------	200	untouched ('OK')	text/html	etag:W/%223e33e-LDZI6dcLt94z27q+hP2xgwZEQ18%22	https://www.hulu.com/movie/jack-frost-48a1a9ca-c5e7-44a8-9fe6-2a2cd1234ded	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/movie/jack-frost-48a1a9ca-c5e7-44a8-9fe6-2a2cd1234ded.html	(from https://www.hulu.com/content)
19:17:30	240203/240203	------	200	untouched ('OK')	text/html	etag:W/%223aa4b-3eH5ZxbMTXWT1tObEn6+SZC36Dk%22	https://www.hulu.com/movie/the-sandlot-470d2a85-e2df-44f7-87f2-303290b3d008	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/movie/the-sandlot-470d2a85-e2df-44f7-87f2-303290b3d008.html	(from https://www.hulu.com/content)
19:17:30	260256/260256	------	200	untouched ('OK')	text/html	etag:W/%223f8a0-kN1qNWT8jLgtr4QbQgSxvhSPCWI%22	https://www.hulu.com/movie/night-at-the-museum-battle-of-the-smithsonian-103f57f7-e4d7-4cfb-b545-042d1833e026	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/movie/night-at-the-museum-battle-of-the-smithsonian-103f57f7-e4d7-4cfb-b545-042d1833e026.html	(from https://www.hulu.com/content)
19:17:30	255974/255974	------	200	untouched ('OK')	text/html	etag:W/%223e7e6-OypMXts9L4Lxl54BN8YuLcnqeG4%22	https://www.hulu.com/movie/home-alone-3-beacfe9b-79fb-495e-8860-b1ed3f4f56fe	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/movie/home-alone-3-beacfe9b-79fb-495e-8860-b1ed3f4f56fe.html	(from https://www.hulu.com/content)
19:17:30	254876/254876	------	200	untouched ('OK')	text/html	etag:W/%223e39c-k5Y53CA3ZuLoBx8MFYn4VHfn6CQ%22	https://www.hulu.com/movie/garfield-the-movie-6bac0dd2-ce93-4616-8395-828d7a4e1a31	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/movie/garfield-the-movie-6bac0dd2-ce93-4616-8395-828d7a4e1a31.html	(from https://www.hulu.com/content)
19:17:30	257088/257088	------	200	untouched ('OK')	text/html	etag:W/%223ec40-BsJZL1iJveTfkUe/vj1ecH3pE0Q%22	https://www.hulu.com/movie/miracle-on-34th-street-a1bab185-9b77-44d8-9572-d601917de732	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/movie/miracle-on-34th-street-a1bab185-9b77-44d8-9572-d601917de732.html	(from https://www.hulu.com/content)
19:17:30	261383/261383	------	200	untouched ('OK')	text/html	etag:W/%223fd07-RkXcK/HYZw1qVaoEdrT54KjlpDs%22	https://www.hulu.com/movie/the-muppet-christmas-carol-92564945-c0b5-45f1-a252-360ae287342f	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/movie/the-muppet-christmas-carol-92564945-c0b5-45f1-a252-360ae287342f.html	(from https://www.hulu.com/content)
19:17:30	233063/233063	------	200	untouched ('OK')	text/html	etag:W/%2238e67-F3rGye5lnkODzBVnZ9TWYq04TzI%22	https://www.hulu.com/movie/the-spongebob-squarepants-movie-81e8ed98-7c8b-45a0-bcfe-a04d56a4105e	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/movie/the-spongebob-squarepants-movie-81e8ed98-7c8b-45a0-bcfe-a04d56a4105e.html	(from https://www.hulu.com/content)
19:17:30	253668/253668	------	200	untouched ('OK')	text/html	etag:W/%223dee4-QJTEHVihqVZK/vUq2a+5zkSyO2M%22	https://www.hulu.com/movie/like-mike-09f3a601-6fd1-485c-ada6-ad3e4be0638c	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/movie/like-mike-09f3a601-6fd1-485c-ada6-ad3e4be0638c.html	(from https://www.hulu.com/content)
19:17:30	258150/258150	------	200	untouched ('OK')	text/html	etag:W/%223f066-6GU66MvWutQZyg+5Fj5bN7v+4Jc%22	https://www.hulu.com/movie/ice-age-dawn-of-the-dinosaurs-5ec139b9-ae27-454c-83e0-81634cc4bfe0	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/movie/ice-age-dawn-of-the-dinosaurs-5ec139b9-ae27-454c-83e0-81634cc4bfe0.html	(from https://www.hulu.com/content)
19:17:30	258359/258359	------	200	untouched ('OK')	text/html	etag:W/%223f137-Aq3VBSRBui77qJh2ZigdCGwf87A%22	https://www.hulu.com/movie/coraline-7859cdc5-f7ad-4fee-b81b-0910e56b3a4e	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/movie/coraline-7859cdc5-f7ad-4fee-b81b-0910e56b3a4e.html	(from https://www.hulu.com/content)
19:17:30	259075/259075	------	200	untouched ('OK')	text/html	etag:W/%223f403-L55+RSLE92/1l8FlTJTBEqWqoKQ%22	https://www.hulu.com/movie/alvin-and-the-chipmunks-1ea3b12b-c034-4fbf-a36b-cedc66bbe5de	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/movie/alvin-and-the-chipmunks-1ea3b12b-c034-4fbf-a36b-cedc66bbe5de.html	(from https://www.hulu.com/content)
19:17:30	256871/256871	------	200	untouched ('OK')	text/html	etag:W/%223eb67-hvegokZ62UoxgF1MCVGgi6LtOSg%22	https://www.hulu.com/movie/miracle-on-34th-street-67acbc30-2fdc-48fc-b234-cda89f0fe5cc	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/movie/miracle-on-34th-street-67acbc30-2fdc-48fc-b234-cda89f0fe5cc.html	(from https://www.hulu.com/content)
19:17:30	262575/262575	------	200	untouched ('OK')	text/html	etag:W/%22401af-asXw8Zotvx6kJEL6HYYduocCV4c%22	https://www.hulu.com/movie/robots-34a2b7c9-b985-4eee-a4e9-12c96c4096e2	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/movie/robots-34a2b7c9-b985-4eee-a4e9-12c96c4096e2.html	(from https://www.hulu.com/content)
19:17:30	231226/231226	------	200	untouched ('OK')	text/html	etag:W/%2238340-Mr6KDnNAwnIetJ2ljifqOEbB7Kc%22	https://www.hulu.com/movie/cinderella-fd399e4b-6336-4cb1-b17f-c2cb7e7bf5c9	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/movie/cinderella-fd399e4b-6336-4cb1-b17f-c2cb7e7bf5c9.html	(from https://www.hulu.com/content)
19:17:30	260491/260491	------	200	untouched ('OK')	text/html	etag:W/%223f98b-gExQehuNMdDeal9f+f/TmkT481M%22	https://www.hulu.com/movie/ice-age-the-meltdown-7d2c60a8-8e9a-4d90-98b9-b7449a09732f	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/movie/ice-age-the-meltdown-7d2c60a8-8e9a-4d90-98b9-b7449a09732f.html	(from https://www.hulu.com/content)
19:17:30	214711/214711	------	200	untouched ('OK')	text/html	etag:W/%22346b7-3X4qAo01goUuA8n9YItZlsKOmnM%22	https://www.hulu.com/movie/maleficent-01b0d3e4-8b57-4cbe-9b74-e379bc60ac5a	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/movie/maleficent-01b0d3e4-8b57-4cbe-9b74-e379bc60ac5a.html	(from https://www.hulu.com/content)
19:17:30	256477/256477	------	200	untouched ('OK')	text/html	etag:W/%223e9dd-ZNa3xaoPMsXthAK9KJBl9vyMlsM%22	https://www.hulu.com/movie/a-christmas-carol-f9103726-989b-41f2-a433-80e13cbae93f	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/movie/a-christmas-carol-f9103726-989b-41f2-a433-80e13cbae93f.html	(from https://www.hulu.com/content)
19:17:30	258465/258465	------	200	untouched ('OK')	text/html	etag:W/%223f1a1-cKRGxwP3stWk03lgCS05Hlp3qLg%22	https://www.hulu.com/movie/doctor-dolittle-8df5a3e6-4561-49c3-8244-dcf5c80da7eb	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/movie/doctor-dolittle-8df5a3e6-4561-49c3-8244-dcf5c80da7eb.html	(from https://www.hulu.com/content)
19:17:30	255336/255336	------	200	untouched ('OK')	text/html	etag:W/%223e568-yoFvlHsE2vjHJuXpaKVfStYtav4%22	https://www.hulu.com/movie/saving-santa-26dc3b08-e66c-4a8c-ba8b-1f897163a04c	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/movie/saving-santa-26dc3b08-e66c-4a8c-ba8b-1f897163a04c.html	(from https://www.hulu.com/content)
19:17:31	496193/496193	------	200	untouched ('OK')	text/html	etag:W/%2279241-kbxDRA2+pxz7QTFPtz/D+i6GGCY%22	https://www.hulu.com/series/teen-titans-go-4792c643-984d-44a7-ba4a-413e3ecbcac0	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/series/teen-titans-go-4792c643-984d-44a7-ba4a-413e3ecbcac0.html	(from https://www.hulu.com/content)
19:17:31	524445/524445	------	200	untouched ('OK')	text/html	etag:W/%228009d-K+38Usgvb+xWjzHsx5EHwA0HEU4%22	https://www.hulu.com/series/ok-ko-lets-be-heroes-5f6800f3-7ded-45a6-b40e-44b427dab1a6	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/series/ok-ko-lets-be-heroes-5f6800f3-7ded-45a6-b40e-44b427dab1a6.html	(from https://www.hulu.com/content)
19:17:31	366263/366263	------	200	untouched ('OK')	text/html	etag:W/%22596b7-9f+Jjvj88Dvq6CSg7EC9cRgfZQQ%22	https://www.hulu.com/series/kc-undercover-fa7b8300-8574-465b-a853-542502592767	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/series/kc-undercover-fa7b8300-8574-465b-a853-542502592767.html	(from https://www.hulu.com/content)
19:17:31	535020/535020	------	200	untouched ('OK')	text/html	etag:W/%22829ec-VzGN8X7Pj/xtLOmR2GAx575qJIg%22	https://www.hulu.com/series/the-powerpuff-girls-2016-99bf7a88-78a7-478a-abea-db87ecffafdd	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/series/the-powerpuff-girls-2016-99bf7a88-78a7-478a-abea-db87ecffafdd.html	(from https://www.hulu.com/content)
19:17:31	391401/391401	------	200	untouched ('OK')	text/html	etag:W/%225f8e9-Rp4Vq8Cm1rJeV5/C1zuxadomwOA%22	https://www.hulu.com/series/the-thundermans-1915432f-147b-4aba-88af-8bbaf1d3fae9	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/series/the-thundermans-1915432f-147b-4aba-88af-8bbaf1d3fae9.html	(from https://www.hulu.com/content)
19:17:31	428061/428061	------	200	untouched ('OK')	text/html	etag:W/%226881d-V3DwiaF4EyWDi+nRIg8Eb3dlzvU%22	https://www.hulu.com/series/doc-mcstuffins-9b75f792-44c6-4a49-a2a2-48a746c6c26d	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/series/doc-mcstuffins-9b75f792-44c6-4a49-a2a2-48a746c6c26d.html	(from https://www.hulu.com/content)
19:17:31	362976/362976	------	200	untouched ('OK')	text/html	etag:W/%22589e0-7/aLTKzlxmGc7Je98/ADmUS99Us%22	https://www.hulu.com/series/star-vs-the-forces-of-evil-97e74986-c35d-4a0d-b67e-3caaeb266288	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/series/star-vs-the-forces-of-evil-97e74986-c35d-4a0d-b67e-3caaeb266288.html	(from https://www.hulu.com/content)
19:17:31	320373/320373	------	200	untouched ('OK')	text/html	etag:W/%224e375-qwCDDFIOp2QXmqZrSjh37bLk9G4%22	https://www.hulu.com/series/gravity-falls-5d931e25-bd29-46f2-9baf-b5a0b4c001f8	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/series/gravity-falls-5d931e25-bd29-46f2-9baf-b5a0b4c001f8.html	(from https://www.hulu.com/content)
19:17:31	281595/281595	------	200	untouched ('OK')	text/html	etag:W/%2244bfb-BgzqgtanQ4Tty3ixYWsGFqd9O4A%22	https://www.hulu.com/series/rugrats-c9a9273e-363b-4171-8239-d7ca923bef46	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/series/rugrats-c9a9273e-363b-4171-8239-d7ca923bef46.html	(from https://www.hulu.com/content)
19:17:31	294306/294306	------	200	untouched ('OK')	text/html	etag:W/%2247da2-XWlHX1hp8Sr24Rq+rKmYQDVC8GU%22	https://www.hulu.com/series/hey-arnold-a4a06e0c-c4d8-4b34-a55e-a28c57ecc429	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/series/hey-arnold-a4a06e0c-c4d8-4b34-a55e-a28c57ecc429.html	(from https://www.hulu.com/content)
19:17:31	344463/344463	------	200	untouched ('OK')	text/html	etag:W/%225418f-kD1kV70db9WtZCKBLgGCXWEqRRE%22	https://www.hulu.com/series/sonic-boom-a5481b97-adb7-4583-af31-d89772d93eb9	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/series/sonic-boom-a5481b97-adb7-4583-af31-d89772d93eb9.html	(from https://www.hulu.com/content)
19:17:35	0/-1	---M--	301	error ('')			https://www.hulu.com/press	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/press.1cb.delayed	(from https://www.hulu.com/content)
19:17:35	0/-1	---M--	302	error ('')			https://www.hulu.com/jobs	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/jobs.1cc.delayed	(from https://www.hulu.com/content)
19:17:36	1474/1474	------	200	untouched ('')	image/png	etag:W/%225c2-18b63e47b00%22	https://www.hulu.com/static/hitch/static/logos/disneyplus.png	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/static/hitch/static/logos/disneyplus.png	(from https://www.hulu.com/live-tv)
19:17:36	748/748	------	200	untouched ('OK')	image/svg+xml	etag:W/%222ec-18b63e47b00%22	https://www.hulu.com/static/hitch/static/logos/hulu_white.svg	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/static/hitch/static/logos/hulu_white.svg	(from https://www.hulu.com/live-tv)
19:17:36	1266/1266	------	200	untouched ('OK')	image/svg+xml	etag:W/%224f2-18b63e47b00%22	https://www.hulu.com/static/hitch/static/icons/dollar.svg	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/static/hitch/static/icons/dollar.svg	(from https://www.hulu.com/live-tv)
19:23:59	6514/6514	------	200	untouched ('')	image/png	etag:%221db8d7feeef83790d9554692ba7ffb65%22	https://www.hulu.com/static/hitch/s3/2020-04/Investigation_Discovery_Logo.png	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/static/hitch/s3/2020-04/Investigation_Discovery_Logo.png	(from https://www.hulu.com/live-tv)
19:23:59	3133/3133	------	200	untouched ('')	image/png	etag:%22eeeed35c403765c6bdad9beffe451a8d%22	https://www.hulu.com/static/hitch/s3/2020-01/Lifetime_Logo.png	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/static/hitch/s3/2020-01/Lifetime_Logo.png	(from https://www.hulu.com/live-tv)
19:24:00	0/-1	---M--	301	error ('')			https://www.hulu.com/press	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/press.223.delayed	(from https://www.hulu.com/live-tv)
19:24:00	0/-1	---M--	302	error ('')			https://www.hulu.com/jobs	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/jobs.224.delayed	(from https://www.hulu.com/live-tv)
19:24:00	0/-1	---M--	301	error ('')			https://www.hulu.com/press	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/press.226.delayed	(from https://www.hulu.com/live-news)
19:24:00	0/-1	---M--	302	error ('')			https://www.hulu.com/jobs	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/jobs.227.delayed	(from https://www.hulu.com/live-news)
19:24:00	0/-1	---M--	301	error ('')			https://www.hulu.com/press	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/press.229.delayed	(from https://www.hulu.com/live-sports)
19:24:00	0/-1	---M--	302	error ('')			https://www.hulu.com/jobs	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/jobs.22a.delayed	(from https://www.hulu.com/live-sports)
19:24:19	295595/295595	------	200	untouched ('OK')	text/html	etag:W/%22482ab-haEBTRkKkqLtUnxSLPOuPXkA4Go%22	https://www.hulu.com/series/power-book-ii-ghost-6774f5b4-c4e7-440c-b641-764f4c40dfa6	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/series/power-book-ii-ghost-6774f5b4-c4e7-440c-b641-764f4c40dfa6.html	(from https://www.hulu.com/hub/tv)
19:24:19	286462/286462	------	200	untouched ('OK')	text/html	etag:W/%2245efe-WYQXemrBtD/in0E7/+VScxdrvM4%22	https://www.hulu.com/series/bmf-0ab9a4d1-661a-4ec8-978a-0882b5b8d2c5	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/series/bmf-0ab9a4d1-661a-4ec8-978a-0882b5b8d2c5.html	(from https://www.hulu.com/hub/tv)
19:24:19	282034/282034	------	200	untouched ('OK')	text/html	etag:W/%2244db2-Q/DUrxtULcLSWU0ht6bO46Kys/0%22	https://www.hulu.com/series/p-valley-a3012952-bd1a-426c-9d7e-77d81d925d15	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/series/p-valley-a3012952-bd1a-426c-9d7e-77d81d925d15.html	(from https://www.hulu.com/hub/tv)
19:24:19	324624/324624	------	200	untouched ('OK')	text/html	etag:W/%224f410-eXYyxbBErfoszjzqrKeTjQJx82c%22	https://www.hulu.com/series/spartacus-2010-7ec5d263-a02e-497f-889f-191a8c20a59e	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/series/spartacus-2010-7ec5d263-a02e-497f-889f-191a8c20a59e.html	(from https://www.hulu.com/hub/tv)
19:24:19	353784/353784	------	200	untouched ('OK')	text/html	etag:W/%22565f8-fq9KLj+0zxLc81cllg4ozTu8vpA%22	https://www.hulu.com/series/power-d99af3eb-5120-4b37-aba8-1b413b6ed0e8	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/series/power-d99af3eb-5120-4b37-aba8-1b413b6ed0e8.html	(from https://www.hulu.com/hub/tv)
19:24:19	274557/274557	------	200	untouched ('OK')	text/html	etag:W/%224307d-AgGoYewIzt7BUgu3AgXYyOQ4GzU%22	https://www.hulu.com/series/the-white-queen-bc8b9c61-242f-47c8-a3e0-9f8480cd4f90	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/series/the-white-queen-bc8b9c61-242f-47c8-a3e0-9f8480cd4f90.html	(from https://www.hulu.com/hub/tv)
19:24:19	272664/272664	------	200	untouched ('OK')	text/html	etag:W/%224251f-MT+g9yYZJc/rUR6WL7zmhIEplxA%22	https://www.hulu.com/series/the-spanish-princess-1cb4fcac-9a16-4852-9db4-580acfeabd83	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/series/the-spanish-princess-1cb4fcac-9a16-4852-9db4-580acfeabd83.html	(from https://www.hulu.com/hub/tv)
19:24:20	275290/275290	------	200	untouched ('OK')	text/html	etag:W/%224335a-iyUYyjrd/Q2P42ZVuso7/6iUew0%22	https://www.hulu.com/series/ice-9a7ef0c6-073c-4fe4-8d7c-a1781881e5e4	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/series/ice-9a7ef0c6-073c-4fe4-8d7c-a1781881e5e4.html	(from https://www.hulu.com/hub/tv)
19:24:20	272475/272475	------	200	untouched ('OK')	text/html	etag:W/%224285b-Yd2o1rEsnCxBPz3yBn8HobA3EFc%22	https://www.hulu.com/series/american-gods-92ca12b6-1e2d-4109-b837-dcaa044459f0	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/series/american-gods-92ca12b6-1e2d-4109-b837-dcaa044459f0.html	(from https://www.hulu.com/hub/tv)
